V1	V2
isogroup7856	GO:0005952;GO:0006468;GO:0008603;GO:0007165;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup78571	GO:0005509
isogroup78576	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup7858	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup78586	GO:0005509
isogroup78589	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup7859	GO:0001584;GO:0007186;GO:0016021
isogroup78591	GO:0003676
isogroup78598	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup786	GO:0006886;GO:0008320;GO:0016020
isogroup7860	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup78603	GO:0003677;GO:0004518;GO:0006289
isogroup7861	GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
isogroup78618	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup7862	GO:0007155
isogroup78634	GO:0005099
isogroup7864	GO:0005509
isogroup78643	GO:0015520;GO:0015904;GO:0016021;GO:0005215;GO:0006810
isogroup78644	GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402;GO:0004238
isogroup7865	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004708
isogroup7866	GO:0016020;GO:0004238
isogroup78695	GO:0016787;GO:0004721;GO:0005634;GO:0005737;GO:0006470;GO:0004722
isogroup787	GO:0006464;GO:0022625
isogroup78700	GO:0004289;GO:0006508;GO:0004285
isogroup78707	GO:0005267;GO:0006813;GO:0016020
isogroup78709	GO:0004558;GO:0004339
isogroup7871	GO:0008567
isogroup7872	GO:0004500;GO:0006584
isogroup78723	GO:0007165;GO:0008603
isogroup78731	GO:0004420;GO:0009058;GO:0003995;GO:0006118;GO:0016491;GO:0004085
isogroup78732	GO:0004197;GO:0006508;GO:0008152;GO:0016491;GO:0047105;GO:0004029
isogroup78748	GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
isogroup7875	GO:0003676
isogroup78753	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004692
isogroup78755	GO:0005351;GO:0009401
isogroup78762	GO:0003824;GO:0008152;GO:0004467
isogroup78773	GO:0004004
isogroup7878	GO:0007242;GO:0004435;GO:0006629;GO:0007165
isogroup78788	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup78790	GO:0003676
isogroup78794	GO:0005525;GO:0006412;GO:0003746;GO:0005737;GO:0006414;GO:0003924;GO:0008547
isogroup788	GO:0004768;GO:0005506;GO:0005783;GO:0006633;GO:0016020;GO:0016491
isogroup78800	GO:0005515;GO:0005249;GO:0006813;GO:0008076;GO:0016020
isogroup78801	GO:0016308;GO:0004431;GO:0016309
isogroup78806	GO:0004672;GO:0005524;GO:0006468;GO:0007242;GO:0009190;GO:0016849;GO:0004713;GO:0004674;GO:0004383;GO:0008075
isogroup78809	GO:0004182;GO:0006508;GO:0003887;GO:0006260;GO:0008408;GO:0000166;GO:0003677;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
isogroup78810	GO:0004289;GO:0006508;GO:0000166;GO:0017111
isogroup78811	GO:0005524;GO:0016887
isogroup78824	GO:0006118;GO:0016491;GO:0004854;GO:0004855
isogroup78834	GO:0003995;GO:0006118;GO:0016491;GO:0016937;GO:0017099;GO:0019109;GO:0004085
isogroup78835	GO:0003676;GO:0004222;GO:0005524;GO:0006508;GO:0000166;GO:0017111;GO:0016020;GO:0030163;GO:0008270;GO:0016021
isogroup78856	GO:0016706;GO:0019538
isogroup78858	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
isogroup7886	GO:0003676;GO:0005524;GO:0008026;GO:0005509;GO:0001539;GO:0009288
isogroup78861	GO:0003677;GO:0006355
isogroup78880	GO:0004558;GO:0004339
isogroup78889	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0004449;GO:0007268
isogroup789	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
isogroup78901	GO:0006508;GO:0008233;GO:0043275
isogroup78907	GO:0003676;GO:0016779;GO:0004652;GO:0006350
isogroup78916	GO:0003676;GO:0005524;GO:0008026;GO:0005509;GO:0001539;GO:0009288
isogroup78922	GO:0016020
isogroup78923	GO:0016787;GO:0004721;GO:0005634;GO:0005737;GO:0006470;GO:0004723
isogroup78925	GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0005388;GO:0006816;GO:0016021;GO:0003824;GO:0008152;GO:0016820
isogroup78926	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup78929	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup78937	GO:0005215;GO:0006810;GO:0016021
isogroup7894	GO:0008152;GO:0016624;GO:0004802
isogroup78941	GO:0005489;GO:0006118;GO:0006950;GO:0006979
isogroup7895	GO:0005516;GO:0005977;GO:0004689;GO:0005964;GO:0008607
isogroup78952	GO:0004364;GO:0008152
isogroup78955	GO:0008612
isogroup78962	GO:0003913;GO:0006281;GO:0003904
isogroup78965	GO:0003950
isogroup7897	GO:0097001;GO:0035620;GO:0070273
isogroup78976	GO:0003777;GO:0007018;GO:0030286;GO:0008567
isogroup78978	GO:0005622;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0010992
isogroup7898	GO:0003723;GO:0006396;GO:0003676;GO:0005622;GO:0003677;GO:0005634;GO:0006355
isogroup78981	GO:0008158;GO:0016020
isogroup7899	GO:0008898;GO:0047150
isogroup7900	GO:0004194;GO:0006508;GO:0004190
isogroup79003	GO:0004835;GO:0006464;GO:0003884
isogroup7901	GO:0007218;GO:0016020;GO:0004930
isogroup79011	GO:0004295;GO:0006508;GO:0004263;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
isogroup79015	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004004
isogroup79020	GO:0006457;GO:0003755;GO:0004600;GO:0030051;GO:0042027;GO:0016018
isogroup7903	GO:0005215;GO:0006810;GO:0016021;GO:0015152
isogroup79033	GO:0004540;GO:0008033;GO:0004526
isogroup79039	GO:0004197;GO:0006508;GO:0008234;GO:0004216
isogroup79045	GO:0005952;GO:0006468;GO:0008603;GO:0007165;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup79047	GO:0005576
isogroup79055	GO:0007155;GO:0007275
isogroup7906	GO:0003677;GO:0006355
isogroup79064	GO:0005524;GO:0016887;GO:0000166;GO:0017111
isogroup79066	GO:0005509;GO:0016706;GO:0019538
isogroup79081	GO:0003677;GO:0005524;GO:0003910;GO:0006260;GO:0006281;GO:0006310;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup79085	GO:0005524;GO:0004176;GO:0004252;GO:0006508;GO:0006510;GO:0000166;GO:0017111;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
isogroup7909	GO:0005622;GO:0006396
isogroup79094	GO:0003676;GO:0010992
isogroup79095	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup79096	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004709
isogroup791	GO:0004721;GO:0006470;GO:0004725;GO:0004722;GO:0008138;GO:0016314;GO:0051800
isogroup79105	GO:0008270;GO:0019789
isogroup7911	GO:0005509;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357;GO:0030173;GO:0031014;GO:0007268;GO:0048167
isogroup79128	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup7913	GO:0009374;GO:0005524;GO:0008152;GO:0016874;GO:0004485
isogroup79136	GO:0003824
isogroup79144	GO:0006886;GO:0030125;GO:0016251
isogroup7915	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0003774;GO:0016459;GO:0004674;GO:0008570
isogroup79150	GO:0005515
isogroup79152	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup7916	GO:0003676;GO:0005634;GO:0008270
isogroup79176	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004685
isogroup7918	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup79188	GO:0005509
isogroup79195	GO:0004571;GO:0005509;GO:0006487;GO:0016020;GO:0008318;GO:0018346
isogroup7920	GO:0005622;GO:0006396
isogroup79201	GO:0004179;GO:0006508;GO:0008237;GO:0008270;GO:0004230
isogroup7921	GO:0003676;GO:0006281
isogroup79217	GO:0005509
isogroup79219	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup7922	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003723;GO:0022627;GO:0042254
isogroup79227	GO:0005215;GO:0006810;GO:0016021;GO:0015152
isogroup7923	GO:0004713
isogroup79232	GO:0000166;GO:0017111
isogroup79246	GO:0001584;GO:0007186;GO:0016021;GO:0008502
isogroup79259	GO:0003677;GO:0005665;GO:0006366;GO:0003899;GO:0005634;GO:0006350;GO:0003900;GO:0003901;GO:0003902
isogroup79276	GO:0003676;GO:0001584;GO:0007186;GO:0016021
isogroup79286	GO:0004553;GO:0005975
isogroup79294	GO:0005044;GO:0016020;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
isogroup79296	GO:0006508;GO:0008237;GO:0008270;GO:0004597;GO:0018193;GO:0030176
isogroup7930	GO:0005044;GO:0016020
isogroup79303	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
isogroup7931	GO:0008743
isogroup79312	GO:0004416
isogroup7932	GO:0001584;GO:0007186;GO:0016021;GO:0008502
isogroup79322	GO:0004114;GO:0007165;GO:0003824
isogroup79324	GO:0001584;GO:0007186;GO:0016021
isogroup7933	GO:0003676;GO:0005634;GO:0008270
isogroup79330	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004693
isogroup79347	GO:0016020
isogroup79349	GO:0003700;GO:0006355
isogroup7935	GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0042254
isogroup79350	GO:0006855;GO:0015238;GO:0015297;GO:0016020
isogroup79354	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0042623;GO:0042624;GO:0042625
isogroup7936	GO:0005634;GO:0030528;GO:0045449
isogroup79360	GO:0005215;GO:0006810;GO:0016021;GO:0005355
isogroup79373	GO:0004889;GO:0005216;GO:0006811;GO:0016021;GO:0045211;GO:0016020;GO:0030594;GO:0005230;GO:0006810;GO:0015464
isogroup79374	GO:0046872
isogroup79380	GO:0003723;GO:0004730;GO:0006396
isogroup79381	GO:0008152;GO:0016787;GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0003824;GO:0016021;GO:0016887;GO:0016820
isogroup79390	GO:0005952;GO:0006468;GO:0008603;GO:0007165;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup79394	GO:0005509
isogroup794	GO:0003735;GO:0006412;GO:0015934;GO:0005622;GO:0005840;GO:0022625;GO:0042254
isogroup7940	GO:0005279;GO:0006865;GO:0016020;GO:0006810;GO:0008511
isogroup79400	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0005515;GO:0008270;GO:0004674
isogroup79423	GO:0006637;GO:0016291;GO:0016290
isogroup79424	GO:0004563
isogroup79429	GO:0006281;GO:0003887;GO:0003889;GO:0003890;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
isogroup79434	GO:0006470;GO:0008138;GO:0004721;GO:0017017
isogroup7944	GO:0005509
isogroup79445	GO:0005524;GO:0004176;GO:0004252;GO:0006508;GO:0006510;GO:0000166;GO:0017111;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808;GO:0008846
isogroup79446	GO:0004553;GO:0005975;GO:0004557;GO:0008456
isogroup79447	GO:0006886;GO:0030125
isogroup79457	GO:0005087;GO:0017112;GO:0030676;GO:0043539
isogroup79459	GO:0015074
isogroup7946	GO:0007242;GO:0004437;GO:0046839;GO:0004697
isogroup79460	GO:0004067;GO:0006520;GO:0004622;GO:0003847
isogroup79463	GO:0003676;GO:0005634;GO:0008270
isogroup7948	GO:0005007
isogroup79481	GO:0004813;GO:0005524;GO:0006419;GO:0003676
isogroup79486	GO:0001584;GO:0007186;GO:0016021;GO:0008502
isogroup79490	GO:0004930;GO:0016020;GO:0008067;GO:0001641;GO:0007600
isogroup79497	GO:0004815;GO:0005524;GO:0006422;GO:0004812;GO:0005737;GO:0006418;GO:0003676;GO:0004816
isogroup79508	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004676;GO:0007268;GO:0048167
isogroup79516	GO:0047756
isogroup79523	GO:0003756
isogroup79526	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
isogroup7953	GO:0005509
isogroup79531	GO:0003677;GO:0004003;GO:0005524;GO:0005634;GO:0006289;GO:0016818;GO:0003676;GO:0006139;GO:0008026;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0019176;GO:0019177
isogroup79547	GO:0003677;GO:0005663;GO:0006260;GO:0005622;GO:0000166;GO:0017111;GO:0005524;GO:0003911
isogroup79548	GO:0007218;GO:0016020;GO:0004930
isogroup7955	GO:0006464
isogroup79557	GO:0003676
isogroup7957	GO:0003840
isogroup79573	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
isogroup79585	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0042623;GO:0042624;GO:0042625
isogroup79591	GO:0001584;GO:0007186;GO:0016021;GO:0004952;GO:0004969;GO:0031808
isogroup79593	GO:0004467
isogroup796	GO:0004197;GO:0006508;GO:0008237;GO:0008270;GO:0004339
isogroup79600	GO:0001584;GO:0007186;GO:0016021;GO:0005489;GO:0006118;GO:0046872;GO:0003677;GO:0006355
isogroup79603	GO:0008750
isogroup79608	GO:0000175;GO:0003723;GO:0006396;GO:0003676;GO:0004654
isogroup79612	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup79620	GO:0006118;GO:0016491;GO:0016614;GO:0050660;GO:0008812
isogroup79621	GO:0016853;GO:0005783;GO:0005489;GO:0006118;GO:0003756
isogroup79623	GO:0030144
isogroup79625	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup79629	GO:0001584;GO:0007186;GO:0016021
isogroup79639	GO:0003779;GO:0007010;GO:0015629;GO:0030036
isogroup7966	GO:0004840;GO:0006464;GO:0006512;GO:0004842
isogroup79663	GO:0043087
isogroup79666	GO:0004231
isogroup79667	GO:0003956;GO:0006471
isogroup79672	GO:0003677;GO:0005663;GO:0006260;GO:0005622;GO:0000166;GO:0017111;GO:0005524;GO:0003911
isogroup79677	GO:0005509
isogroup79682	GO:0003824;GO:0006633;GO:0004315;GO:0004312
isogroup79688	GO:0005215;GO:0006810;GO:0016020;GO:0005737;GO:0008168;GO:0008469
isogroup79690	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup79694	GO:0031419
isogroup79698	GO:0005509
isogroup797	GO:0005737;GO:0006817
isogroup79702	GO:0004197;GO:0006508;GO:0008158;GO:0016020
isogroup79709	GO:0005215;GO:0006810;GO:0016021
isogroup7971	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup7973	GO:0004197;GO:0006508;GO:0008234;GO:0004217
isogroup79733	GO:0005261;GO:0006812;GO:0016020;GO:0005262;GO:0006816;GO:0005216;GO:0006811;GO:0007600
isogroup79736	GO:0016021;GO:0008273
isogroup79740	GO:0005524;GO:0016310;GO:0016772;GO:0006468;GO:0016301
isogroup7975	GO:0005003;GO:0005524;GO:0016020
isogroup79751	GO:0003824;GO:0006633;GO:0008152;GO:0016740;GO:0004315;GO:0004312
isogroup79768	GO:0004659;GO:0016021;GO:0009058;GO:0004660;GO:0004661;GO:0004662;GO:0004663;GO:0008318;GO:0008412;GO:0008495;GO:0046428
isogroup79770	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
isogroup79783	GO:0008152;GO:0004035
isogroup798	GO:0005201;GO:0005581;GO:0005737;GO:0006817
isogroup79807	GO:0006486;GO:0008378;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921;GO:0008499
isogroup79810	GO:0003824
isogroup79811	GO:0003924;GO:0005525;GO:0006955
isogroup79826	GO:0004295;GO:0006508;GO:0004263
isogroup79829	GO:0005509
isogroup7983	GO:0004609
isogroup79830	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup7984	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup79848	GO:0004653
isogroup79855	GO:0004114;GO:0007165;GO:0003824;GO:0047555
isogroup7986	GO:0003824;GO:0008152;GO:0004300
isogroup79861	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
isogroup79865	GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0005388;GO:0006816;GO:0016021;GO:0003824;GO:0008152;GO:0016820
isogroup79869	GO:0005524
isogroup7987	GO:0004687
isogroup79877	GO:0003676
isogroup7988	GO:0004623;GO:0005509;GO:0016042
isogroup79895	GO:0016020
isogroup79899	GO:0005215;GO:0006810;GO:0016021
isogroup799	GO:0008536
isogroup79900	GO:0008271;GO:0015301;GO:0031214
isogroup79904	GO:0004182;GO:0006508
isogroup79908	GO:0005634;GO:0006139;GO:0008168;GO:0016422
isogroup79914	GO:0004114;GO:0007165;GO:0003824;GO:0051342;GO:0047555
isogroup79921	GO:0005524;GO:0006812;GO:0015662;GO:0016020;GO:0015077;GO:0015672;GO:0016021;GO:0003824;GO:0008152;GO:0016820;GO:0005391;GO:0008900
isogroup79922	GO:0005524;GO:0016887;GO:0000166;GO:0017111
isogroup79934	GO:0003950;GO:0010992
isogroup79937	GO:0003777;GO:0005524;GO:0005875;GO:0007018
isogroup7994	GO:0003676;GO:0005634;GO:0008270
isogroup79944	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup79955	GO:0004818;GO:0005524;GO:0006424;GO:0004812;GO:0006418;GO:0004819
isogroup79960	GO:0003676;GO:0004222;GO:0005524;GO:0006508;GO:0000166;GO:0017111;GO:0016020;GO:0030163;GO:0008270;GO:0016021
isogroup7997	GO:0007155;GO:0005529;GO:0002226;GO:0001867
isogroup79972	GO:0005524;GO:0016887;GO:0000166;GO:0017111
isogroup79976	GO:0047372
isogroup7998	GO:0005385
isogroup79983	GO:0005509;GO:0007156;GO:0016020;GO:0005198;GO:0007155
isogroup79989	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004693
isogroup8000	GO:0005215;GO:0006810;GO:0016020
isogroup80016	GO:0004630
isogroup80030	GO:0008271;GO:0008272;GO:0016020;GO:0015301;GO:0031214
isogroup8006	GO:0003824;GO:0009225;GO:0003978;GO:0006012;GO:0005975;GO:0016857
isogroup80065	GO:0004806;GO:0006629;GO:0003824
isogroup80075	GO:0003824;GO:0008152;GO:0005524;GO:0006003;GO:0003873;GO:0004331
isogroup80083	GO:0003846
isogroup80085	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004709
isogroup80099	GO:0001584;GO:0007186;GO:0016021;GO:0008502
isogroup801	GO:0008483;GO:0030170;GO:0008453;GO:0004587
isogroup8010	GO:0003677;GO:0032542
isogroup80103	GO:0005215;GO:0006810;GO:0016021
isogroup80106	GO:0046872
isogroup8011	GO:0007049
isogroup80110	GO:0009058;GO:0016847;GO:0004021
isogroup80111	GO:0004179
isogroup80116	GO:0006470;GO:0008138;GO:0004721;GO:0017017
isogroup80117	GO:0004623;GO:0005509;GO:0016042
